Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
11,26,0.6754,219.5,17550.0,0.012320000000000001,1.0,ACTR2 ACTR3 ARPC2 ARPC3 ARPC4 CCDC93 COMMD10 COMMD2 COMMD3 COMMD4 COMMD5 COMMD6 COMMD7 COMMD8 COMMD9 LZIC RAB21 RAB7A SNX17 VPS26C VPS29 VPS35 VPS35L WASHC3 WASHC4 WASHC5,"retrograde transport, endosome to plasma membrane|vesicle-mediated transport|endosomal transport|vesicle-mediated transport to the plasma membrane|Arp2/3 complex-mediated actin nucleation",1.376e-14|6.052e-12|9.556e-12|1.583e-11|1.106e-10,2.171e-10|4.773e-08|5.024e-08|6.243e-08|3.49e-07,198|6.877|30.6|66.01|198
12,149,0.1369,1510.0,116100.0,0.0128,1.0,AAED1 ABCA1 ABCA2 ACTL7A AK1 AK8 AKAP2 ALDH1A1 AMBP APBA1 ARRDC1 ASB6 BARHL1 C5 C9orf16 C9orf3 C9orf43 C9orf47 C9orf50 C9orf84 CACFD1 CARD9 CCDC183 CDK20 CEL CEP78 CERCAM CHRNB4 CHRND CIZ1 CKS2 CLIC3 DBH DNM1 DPH7 DPP7 ECPAS ENTPD2 ENTR1 EPB41L4B FAM129B FAM189A2 FAM206A FAM69B FAM78A FBP1 FBP2 FBXW5 FCN1 FCN2 FGD3 FKBP15 FOXB2 FRRS1L GBGT1 GLT6D1 GNA14 GOLGA2 GPR35 GSN HSD17B3 HSDL2 KIF12 KIF27 LAMC3 LCN1 LCN10 LCN12 LCN15 LCN6 LCN8 LCNL1 LHX3 MUSK MYMK NIPSNAP3A NIPSNAP3B NPDC1 NTMT1 NTNG2 NUTM2F NUTM2G OR13C3 OR13C4 OR13C8 OR13C9 OR13D1 OR1J1 OR1J2 OR1J4 OR1K1 OR1L1 OR1L8 OR1N1 OR1N2 OR1Q1 OR2K2 ORM2 PALM2 PGM5 PHPT1 PIP5KL1 PKN3 PLPP7 PLPPR1 PRKACG PTBP3 PTGES2 PTGR1 RABEPK RALGAPA1 RALGPS1 RNF224 ROR2 SARDH SH2D3C SPACA9 ST6GALNAC4 ST6GALNAC6 STKLD1 STPG3 STRBP SVEP1 TBC1D13 TMEFF1 TMEM141 TMOD1 TOR1A TOR1B TRPM3 TRPM6 TUBB4B TXNDC8 UAP1L1 UCK1 USP20 WDR38 WHRN ZBTB43 ZBTB6 ZDHHC12 ZFP37 ZNF169 ZNF189 ZNF483 ZNF484 ZNF510 ZNF782 ZNF79,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|sensory perception of chemical stimulus|nucleic acid metabolic process|detection of chemical stimulus involved in sensory perception,8.234e-07|1.682e-06|2.098e-06|2.485e-06|2.635e-06,0.01299|0.01327|0.01103|0.0098|0.008313,4.798|4.521|4.164|0.0632|4.354
13,23,0.4391,111.1,15000.0,0.0073290000000000004,1.0,AAGAB AGFG1 ANKH AP2A1 AP2A2 AP2B1 AP2M1 AP2S1 C10orf88 CCDC32 CLTC DNM2 FCHO2 ITSN2 PICALM PPP6C RAB5C RALGAPB SH3GL1 SLC11A2 STEAP3 TFRC WDR7,clathrin-dependent endocytosis|receptor-mediated endocytosis|receptor metabolic process|endocytosis|low-density lipoprotein particle receptor catabolic process,5.597e-20|6.208e-16|1.64e-15|2.136e-15|5.569e-15,8.829e-16|4.896e-12|8.625e-12|8.422e-12|1.757e-11,280.8|41.52|80.24|21.65|561.7
14,66,0.1911,409.9,45830.0,0.008838,1.0,ABCE1 ALG11 ATP6V1E1 ATXN10 CDC45 COPB2 CRK CSE1L DGCR8 EIF2S1 EIF3D ESS2 ETF1 GNB1L HSCB ISY1 MCM5 MTBP NARS NBEAL1 NEDD8 NOL12 NUTF2 PES1 PI4KA PPIL2 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 PUF60 RANGAP1 RBX1 RPL14 RPL17 RPL18 RPL18A RPL19 RPL3 RPS17 RPS19BP1 RRP7A RTCB SAMM50 SARS SERHL2 SF3A1 SMU1 SNRNP200 SNRPD1 SNU13 SRP54 TFIP11 THOC5 TOMM22 TUBGCP6 UBL5 UFD1 VCP XAB2 XRCC6 YARS ZMAT5,RNA processing|nucleic acid metabolic process|mRNA metabolic process|ribonucleoprotein complex biogenesis|cellular protein-containing complex assembly,8.111e-18|1.435e-16|4.87e-16|8.642e-16|3.057e-15,1.279e-13|1.132e-12|2.561e-12|3.408e-12|9.643e-12,8.531|4.749|9.601|12.38|8.109
15,159,0.1895,2381.0,122000.0,0.01909,1.0,ABCC1 ABCC6 ACSM1 ACSM2A ACSM2B ACSM3 ACSM5 AHSP ANKS3 ANKS4B APOBR ARL6IP1 ATP2A1 BCKDK BCL7C BFAR BICDL2 C16orf45 C16orf54 C16orf89 C16orf90 C16orf92 CA5A CASKIN1 CCDC189 CDIP1 CHP2 CLDN6 CLDN9 CLN3 CLUAP1 CORO7 COX6A2 CTF1 DCTPP1 DEXI DNAH3 DNASE1 DOC2A DUSP22 EEF2K ENPP7 FAM57B GDPD3 GLIS2 GPRC5B GRIN2A GSG1L HAGH HBZ HCFC1R1 HIRIP3 HMOX2 HS3ST2 HS3ST4 HSD3B7 IGSF6 IL21R IL27 IL32 IQCK ITGAD ITGAL ITGAM ITGAX KIAA2013 KREMEN2 LAT MARF1 METTL22 METTL9 MMP25 MPV17L MYH11 MYLPF NFATC2IP NMRAL1 NOMO1 NOMO2 NOXO1 NPIPA5 NPIPB6 NTAN1 OR1F1 OR2C1 ORAI3 OTOA PAQR4 PDILT PDXDC1 PDZD9 PHKG2 PKD1 PLA2G10 PRM2 PRR14 PRSS21 PRSS27 PRSS33 PRSS36 PRSS8 PYCARD PYDC1 QPRT RABEP2 SBK1 SCNN1B SCNN1G SEPT1 SEPT12 SH2B1 SLC5A2 SMG1 SMIM22 SNX29 SPN STX1B SULT1A1 SULT1A2 SYT17 TAOK2 TBC1D24 TBX6 THOC6 THUMPD1 TIGD7 TMC5 TMC7 TMEM159 TMEM219 TNFRSF12A TNFRSF17 TNP2 TPSAB1 TPSG1 TXNDC11 USP31 VKORC1 XPO6 XYLT1 YPEL1 YPEL3 ZG16 ZKSCAN2 ZNF174 ZNF213 ZNF263 ZNF48 ZNF500 ZNF688 ZNF689 ZNF747 ZNF75A ZNF764 ZNF768 ZNF771 ZNF785 ZNF843 ZSCAN10,purine nucleoside bisphosphate metabolic process|ribonucleoside bisphosphate metabolic process|nucleoside bisphosphate metabolic process|integrin-mediated signaling pathway|long-chain fatty acid metabolic process,0.0001081|0.0001081|0.0001081|0.0001555|0.0004394,1|0.8523|0.5682|0.6134|1,6.775|6.775|6.775|7.881|6.436
16,233,0.1468,3969.0,180500.0,0.02146,1.0,AANAT AARSD1 ABCA8 ABHD15 ACE ACSF2 ADAM11 ADAP2 AFMID ALDOC AOC2 AOC3 ARL5C BCAS3 C17orf47 C17orf50 C17orf58 C17orf67 C17orf75 C17orf78 CACNB1 CACNG1 CACNG4 CALCOCO2 CCL1 CCL11 CCL13 CCL14 CCL2 CCL4 CCL5 CCL7 CCL8 CCR7 CD300C CD300LD CD300LF CDK3 CFAP97D1 CISD3 CNTNAP1 CORO6 CRHR1 CRYBA1 CSF3 CSH2 CSHL1 CYB561 DCAKD DDX58 DHRS11 DHX40 DNAI2 EFCAB3 EFCAB5 EPOP EPX EVI2A FBF1 FKBP10 FMNL1 FNDC8 FOXN1 G6PC GALK1 GAS2L2 GAST GDPD1 GH2 GPR142 GRN GSDMA GSDMB HAP1 HEATR9 HEXIM2 HOXB5 HOXB6 HOXB7 HOXB8 HOXB9 HSD17B1 HSPB9 IFI35 KCNJ2 KCTD2 KLHL10 KLHL11 KRT10 KRT12 KRT13 KRT14 KRT15 KRT16 KRT19 KRT20 KRT222 KRT23 KRT24 KRT25 KRT26 KRT27 KRT28 KRT31 KRT32 KRT33A KRT33B KRT34 KRT35 KRT36 KRT37 KRT39 KRT40 KRT9 KRTAP1-1 KRTAP1-3 KRTAP1-4 KRTAP1-5 KRTAP3-1 KRTAP3-2 KRTAP3-3 KRTAP4-11 KRTAP4-2 KRTAP4-3 KRTAP4-4 KRTAP4-6 KRTAP4-8 KRTAP4-9 KRTAP9-1 KRTAP9-3 KRTAP9-8 KRTAP9-9 LASP1 LGALS3BP LGALS9 LGALS9B LIMD2 LPO LRRC37A3 LRRC37B LRRC3C LRRC46 LYRM9 MAPT MCRIP1 MEIOC METTL23 METTL2B MIF4GD MKS1 MMP28 MPO MRC2 MRM1 MTMR4 MYCBPAP MYO18A MYO19 NEBL NKIRAS2 NME1 NME2 NOS2 NPEPPS NT5C OR4D1 OR4D2 OSBPL7 OTOP2 P3H4 PIGS PIGW PIPOX PLEKHM1 PNPO PPP1R1B PRAC1 PRCD PROCA1 PRR15L PRR29 PTGES3L RAB11FIP4 RASL10B RDM1 RHBDF2 RND2 RNFT1 RSAD1 SAMD14 SCPEP1 SCRN2 SEBOX SEPT4 SEPT9 SEZ6 SGCA SLC13A2 SLFN12 SLFN12L SLFN13 SLFN14 SLFN5 SPAG5 SPAG9 SPHK1 SRCIN1 SSTR2 STAT5A STH STRADA TBKBP1 TBX21 TEX2 TIAF1 TLCD1 TMEM132E TMEM235 TMEM97 TMSB10 TMUB2 TP53I13 TSPOAP1 TUBG2 TWF1 UBE2O UNC119 VAT1 VTN WNT3 WNT9B ZACN ZPBP2,keratinization|keratinocyte differentiation|epidermal cell differentiation|skin development|epidermis development,8.267e-37|3.177e-35|1.301e-33|2.644e-29|6.489e-29,1.304e-32|2.506e-31|6.843e-30|1.043e-25|2.047e-25,16.53|14.27|12.37|9.983|9.378
17,32,0.2007,99.56,20570.0,0.004801,1.0,AAR2 ARMC5 BRAT1 C7orf26 CCS CD2BP2 CMTR1 DDX23 EAF1 GEMIN4 GEMIN6 ICE2 INTS10 INTS13 INTS14 INTS9 NCDN NUP88 PHAX PPP2CA SNAPC1 SNAPC2 SNAPC3 SNAPC5 SNRPA1 SNRPB2 SNUPN TGS1 TOE1 TTI2 USPL1 WDR73,RNA metabolic process|gene expression|snRNA transcription|ncRNA transcription|snRNA transcription by RNA polymerase II,1.534e-20|2.56e-20|2.353e-19|4.097e-18|2.588e-17,2.42e-16|2.019e-16|1.237e-15|1.616e-14|8.165e-14,9.66|7.655|99.71|75.31|91.94
18,153,0.1485,1727.0,123500.0,0.01375,1.0,AARD ADCY8 ANKRD46 ARHGAP39 BAALC BHLHE22 C8orf34 C8orf44 C8orf76 C8orf82 CA1 CA13 CA2 CA3 CA8 CEBPD CHCHD7 CHMP4C CLVS1 CNGB3 COL14A1 COL22A1 COLEC10 CPA6 CPNE3 CRH CSMD3 CTGF CTHRC1 CYP7A1 CYP7B1 DCDC2 DECR1 DENND3 DGAT1 DPYS DSTN EFCAB1 ENPP2 EPB41L5 ESRP1 FABP12 FABP4 FAM135B FAM83A FAM84B FBXO32 FBXO43 FER1L6 FOXH1 GDAP1 GGH GLI4 GNPNAT1 GSDMC GSDMD H2AFY2 HEY1 HNF4G HSD17B4 KCNB2 KCNQ3 KCNS2 KCNV1 KLHL38 LACTB2 LRRCC1 LY6E LYN LYPD2 LYPLA1 MAPK15 MATN2 MCMDC2 MMP16 MOS MROH6 MTFR1 MTSS1 NAPRT NCALD NECAB1 NEIL2 NETO2 NIPAL2 NOV NPBWR1 NSMAF NTAN1 ODF1 OPRK1 PDE7A PDP1 PENK PKIA PLEC PLXNC1 PMP2 PPDPFL PRDM14 PRSS55 PSCA RAD54B RALYL RGS22 RHPN1 RIPK2 RNF139 RRM2B SGK3 SLC22A4 SLC26A7 SLC30A8 SLC45A4 SLC7A13 SLURP1 SNTB1 SNTG1 SNX16 SPG7 SPIDR STMN2 SULF1 SYBU TG TMEM65 TMEM67 TMEM69 TMEM74 TNFRSF11B TOX TRAM1 TRAPPC9 TRHR TRIM55 TRMT12 TRPA1 TSNARE1 TTPA UBE2W WDYHV1 WISP1 XKR9 ZFAND1 ZFHX4 ZFP41 ZHX2 ZNF16 ZNF250 ZNF572 ZNF623 ZNF696 ZNF707,one-carbon metabolic process|bicarbonate transport|opioid receptor signaling pathway|negative regulation of luteinizing hormone secretion|response to alcohol,1.759e-05|2.44e-05|0.0001065|0.0005324|0.0006079,0.2774|0.1925|0.5601|1|1,17.26|16.02|40.38|89.74|4.377
19,32,0.2998,148.7,22570.0,0.006528,1.0,AARS ATP6V0D1 CDT1 CENPT CFDP1 CIAO2B CIAPIN1 COG4 COG8 DDX19A DDX19B DDX28 EXOSC6 GINS2 GINS3 HSPE1 KARS MPHOSPH6 NIP7 NOB1 NUP93 NUTF2 ORC6 PSMD7 RPL13 SF3B3 SLC7A6OS TANGO6 TXNL4B UTP4 VPS4B ZC3H18,cellular component biogenesis|ribosome biogenesis|ribonucleoprotein complex biogenesis|protein transport|peptide transport,4.373e-08|5.704e-07|5.135e-06|5.321e-06|6.42e-06,0.0006897|0.004499|0.027|0.02098|0.02025,4.181|14.01|10|4.995|4.898
20,111,0.2316,1414.0,86000.0,0.01614,1.0,ADAMTS1 B3GALT5 BTG3 C21orf2 C21orf58 C21orf91 CBR1 CBR3 CBS CHODL CLDN14 CLDN17 CLDN8 COL6A1 COL6A2 CRYZL1 DNAJC28 DOPEY2 DSCAM ERG FAM243A FTCD GRIK1 HSPA13 HUNK IFNAR2 IFNGR2 IL10RB ITGB2 ITSN1 JAM2 KCNE2 KCNJ6 KRTAP10-1 KRTAP10-10 KRTAP10-11 KRTAP10-2 KRTAP10-3 KRTAP10-5 KRTAP10-6 KRTAP10-8 KRTAP10-9 KRTAP11-1 KRTAP12-1 KRTAP12-2 KRTAP12-3 KRTAP12-4 KRTAP13-1 KRTAP13-2 KRTAP13-3 KRTAP13-4 KRTAP15-1 KRTAP19-1 KRTAP19-2 KRTAP19-3 KRTAP19-4 KRTAP19-5 KRTAP19-6 KRTAP19-7 KRTAP19-8 KRTAP20-1 KRTAP20-2 KRTAP21-1 KRTAP21-2 KRTAP22-1 KRTAP23-1 KRTAP24-1 KRTAP27-1 KRTAP6-1 KRTAP6-2 KRTAP8-1 LCA5L LIPI LTN1 MAP3K7CL MCM3AP MORC3 MRAP MX2 NDUFV3 OLIG1 OLIG2 OR4K15 PCBP3 PDE9A PDXK POFUT2 RCAN1 RIMKLB RIPK4 RIPPLY3 RRP1B RSPH1 RUNX1 SIM2 SLC19A1 SLC37A1 SLC6A6 SON SYNJ1 TCP10L TFF1 TFF3 TIAM1 TMEM50B TMPRSS15 TMPRSS2 TMPRSS3 TRAPPC10 TRPM2 UBASH3A,keratinization|keratinocyte differentiation|epidermal cell differentiation|skin development|epidermis development,9.788e-45|3.464e-42|1.047e-39|8.481e-37|1.649e-35,1.544e-40|2.732e-38|5.507e-36|3.344e-33|5.202e-32,31.77|26.79|22.72|18.75|17.22
21,49,0.3287,386.6,28760.0,0.013219999999999999,1.0,ADSL ADSS AHCY AMD1 ATIC CAD COASY CTPS1 DHFR DHFR2 DHODH DTYMK FH FPGS GART GCLC GMPS GNPNAT1 IMPDH2 IPPK MPI MTHFD1 MTR NAMPT NMNAT1 PAICS PFAS PGD PGM3 PPAT PPCDC PPCS RFK RPE RPIA SDHA SDHB SDHC SLC4A7 SLC7A5 TFRC TKT TPK1 TRPM7 TYMS UGP2 UMPS UXS1 YRDC,small molecule metabolic process|nucleobase-containing small molecule metabolic process|carbohydrate derivative metabolic process|heterocycle biosynthetic process|nucleotide biosynthetic process,5.15e-39|3.466e-35|1.654e-29|1.366e-28|1.593e-28,8.123e-35|2.734e-31|8.696e-26|5.388e-25|5.026e-25,10.34|22.91|12.51|11.7|36.64
22,184,0.1215,2045.0,125400.0,0.016,1.0,ABCE1 ABCG1 ALG11 ANAPC1 ANKLE2 ATR BUB3 CARS CCT3 CDC6 CDK11A CHCHD1 CLNS1A CNIH4 COPA COPB1 COPB2 COPZ1 CSE1L CWC22 DBR1 DDX19B DHX8 DUX4 EEF1A1 EFTUD2 EIF2S1 EIF3B EIF3CL EIF3F EIF4A3 ETF1 FAU FOXD4 GGPS1 GJA3 HAMP HSPA9 HSPE1 INTS11 ISY1 KARS KPNB1 LSM2 LSM3 LSM4 LSM5 LSM6 LSM7 LSM8 MAD2L1 MTBP NARS NBEAL1 NEDD1 NEDD8 NSA2 NSF NUF2 NUTF2 OR2A25 PAFAH1B1 PES1 POGZ POLE PPIAL4G PRELID1 PRPF19 PRPF38A PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB1 PSMB3 PSMB4 PSMB7 PSMC1 PSMD11 PSMD3 PSMD7 PSMG1 PSMG2 PSMG3 PSMG4 PUF60 RABGGTA RABGGTB RARS RBM22 RNPC3 RPF2 RPL10A RPL11 RPL12 RPL13 RPL13A RPL14 RPL15 RPL17 RPL18 RPL18A RPL19 RPL21 RPL23 RPL23A RPL24 RPL26 RPL27 RPL27A RPL3 RPL30 RPL31 RPL32 RPL34 RPL35 RPL35A RPL36 RPL37 RPL37A RPL4 RPL5 RPL6 RPL7 RPL7A RPL8 RPL9 RPLP0 RPLP1 RPLP2 RPN1 RPS11 RPS13 RPS14 RPS15 RPS15A RPS16 RPS17 RPS19 RPS2 RPS20 RPS23 RPS24 RPS27A RPS28 RPS29 RPS3 RPS3A RPS6 RPS7 RPS8 RPS9 RPSA RSL24D1 SARS SBNO1 SEC61A1 SF3A1 SF3A2 SF3B1 SF3B3 SF3B4 SMU1 SNRNP200 SNRPA1 SNRPD1 SNRPD2 SNU13 SRP54 SRPRB ST20 TBC1D3B TSPYL5 TTK U2SURP UBL5 UQCRH VCP WDR43 XAB2 YARS ZNF830,SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum|translational initiation,8.591e-90|9.788e-89|1.586e-88|9.264e-88|2.222e-86,1.355e-85|7.72e-85|8.337e-85|3.653e-84|7.011e-83,72.28|68.7|63.5|61.29|50.83
23,40,0.2005,156.4,29820.0,0.005203,1.0,AATK ANAPC11 BAIAP2 CENPX CHMP6 CSNK1D CYTH1 DCXR EIF4A3 FTSJ3 GPS1 HGS INTS2 LGALS3BP LRRC45 LUC7L3 MAFG NOL11 NPLOC4 NSF NUP85 PGS1 PSMC5 PSMD12 PSMD3 PYCR1 RAC3 RFNG RPL38 RPTOR SAP30BP SLC25A10 SLC38A10 SLF1 SRP68 TBCD TEPSIN TSEN54 USP36 UTP18,cellular component biogenesis|biological phase|mitotic cell cycle phase|cell cycle phase|anaphase,6.003e-07|1.661e-05|1.661e-05|1.661e-05|2.119e-05,0.00947|0.131|0.08732|0.06549|0.06685,3.369|11.18|11.18|11.18|15.25
24,39,0.3448,255.5,26940.0,0.009367,1.0,C2CD3 CASP2 CCDC77 CCP110 CCSAP CENPJ CEP120 CEP135 CEP152 CEP192 CEP295 CEP350 CEP41 CEP44 CEP63 CEP83 CEP97 CNTROB CRADD FOPNL KIAA0753 MIIP PCM1 PCNT PIDD1 PLK4 POC1A PPP1R35 RTTN SASS6 SPICE1 STIL TBC1D31 TEDC1 TEDC2 TRIM37 TUBD1 TUBE1 WRAP73,centrosome cycle|microtubule organizing center organization|centrosome duplication|centriole replication|microtubule cytoskeleton organization,7.756e-32|6.227e-31|1.368e-30|3.099e-30|1.674e-29,1.223e-27|4.911e-27|7.193e-27|1.222e-26|5.28e-26,108|95.05|226.3|321.4|23.32
25,61,0.1841,336.9,46130.0,0.007232,1.0,ABCG4 ADAMTS15 ADAMTS8 ANKK1 APOA1 BACE1 BSX C11orf45 C11orf53 C11orf87 CARD18 CASP1 CASP4 CCDC153 CLDN25 CRYAB DDI1 DSCAML1 FAM118B FLI1 FXYD6 GLB1L3 GUCY1A2 HSPB2 HTR3A HTR3B KCNJ1 KCNJ5 KDELC2 MPZL3 NECTIN1 NTM NXPE1 NXPE2 NXPE4 OPCML OR10G8 OR10G9 OR10S1 OR4D5 OR6M1 OR6T1 OR6X1 OR8B12 OR8B2 OR8B3 OR8B4 OR8B8 OR8D1 OR8D4 PANX3 PDZD3 POU2F3 RAB39A RNF214 SCN3B TENM4 THYN1 TIMM8B TMEM136 TRIM29,detection of chemical stimulus involved in sensory perception of smell|detection of stimulus involved in sensory perception|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus,3.575e-11|5.638e-11|7.654e-11|1.24e-10|3.078e-10,5.639e-07|4.447e-07|4.024e-07|4.888e-07|9.71e-07,10.9|9.294|10.27|9.888|9.206
26,25,0.3019,90.57,17120.0,0.005247,1.0,ALG14 ATP5PB BCAS2 CDC7 CSDE1 DDX20 DNTTIP2 DPH5 GLMN HEATR3 IER3IP1 PRPF38B PSMA5 RABGGTB RNPC3 RPAP2 RPF1 RPF2 RPL5 SARS SASS6 WARS2 WDR3 XPO7 ZNHIT6,RNA metabolic process|ribosomal large subunit biogenesis|nucleic acid metabolic process|RNA processing|nucleobase-containing compound metabolic process,1.535e-08|3.936e-08|8.604e-08|9.393e-08|1.207e-07,0.0002421|0.0003105|0.0004524|0.0003704|0.0003808,6.44|55.01|4.968|8.582|4.37
27,15,0.4126,43.33,10170.0,0.004229999999999999,0.999999,BIRC6 DNAJA1 DNAJC7 EIF2AK1 EIF2B4 HECTD1 KCMF1 PLAA PPP1R15B UBA6 UBR4 USP15 USP19 VCPIP1 ZRANB1,protein modification by small protein conjugation or removal|cellular protein metabolic process|ubiquitin-dependent protein catabolic process|modification-dependent protein catabolic process|modification-dependent macromolecule catabolic process,7.793e-09|1.241e-08|4.373e-08|4.776e-08|5.474e-08,0.0001229|9.79e-05|0.0002299|0.0001884|0.0001727,11.99|4.9|18.03|17.8|17.44
28,70,0.1963,474.0,51210.0,0.009146,1.0,ACCS ACCSL ALX4 ANO3 ANO5 ARFGAP2 ATG13 BDNF C11orf49 C1QTNF4 CALCB CAT CD82 CHRM4 COMMD9 CRY2 DGKZ EHF ELF5 F2 FBXO3 FIBIN HARBI1 IGSF22 KCNA4 KCNC1 KCNJ11 LARGE2 LIN7C MADD MAPK8IP1 MICALCL MRGPRX1 MRGPRX2 MRGPRX3 MRGPRX4 MYBPC3 NDUFS3 OR4A47 OR4A5 OR4B1 OR4C12 OR4C13 OR4C3 OR4C46 OR4S1 OR4X1 OR5P2 PACSIN3 PAMR1 PDHX PRR5L PTPRJ QSER1 RAPSN SAA1 SAA2 SAA4 SLC1A2 SLC25A33 SLC39A13 SNX29 SVIP SYT13 TCP11L1 TMEM86A TP53I11 TRIM49B USH1C ZNF408,acute-phase response|G protein-coupled receptor signaling pathway|acute inflammatory response|detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell,1.507e-08|1.411e-07|3.308e-07|4.031e-06|6.723e-06,0.0002378|0.001113|0.001739|0.0159|0.02121,41.29|4.033|23.51|6.397|6.028
29,20,0.2025,38.48,16060.0,0.002385,1.0,ABCA9 ADD2 ADD3 ARHGAP17 ATP11A C19orf81 CRLF3 DIRAS3 DLEC1 DOPEY2 EXTL1 HLA-DQB2 MPZL2 MYBPHL OR2M5 SPTAN1 SPTBN1 TMC3 TMEM87B TOX3,actin filament capping|negative regulation of actin filament depolymerization|regulation of actin filament depolymerization|negative regulation of actin filament polymerization|negative regulation of protein depolymerization,5.107e-08|7.497e-08|2.432e-07|3.162e-07|5.096e-07,0.0008056|0.0005913|0.001279|0.001247|0.001608,117.2|105.8|77.42|72.26|63.76
30,85,0.1483,529.4,68610.0,0.007639,1.0,ACKR4 ADGRG6 ARMC2 ATRNL1 B3GAT2 C6orf203 CCR6 CFAP206 CGA CGAS COL19A1 COL9A1 COX7A2 CSF1 CTGF DDX43 DOPEY1 DPPA5 DTNBP1 ENPP1 ENPP3 EXD3 EYS FABP7 FAM135A FAM229B FAXC FILIP1 FUCA2 GABRR1 GJA10 GJB7 GPR31 HTR1E IBTK IFNGR1 IL22RA2 KHDC1 KHDC1L KHDC3L LGSN LPA MEI4 METTL24 MOXD1 MTFR2 NKAIN2 NT5E OLIG3 OR2A4 OSBPL10 PDE7B PHACTR2 PLG PRSS35 RAET1E RAET1G RAET1L SCML4 SLC22A16 SLC22A2 SMAP1 SSBP2 TAAR1 TAAR2 TAAR5 TAAR6 TAAR8 TBC1D23 TBXT TCF21 TCP10 TCP10L2 TMEM200A TPD52L1 TSTA3 ULBP1 ULBP2 ULBP3 UNC93A VNN2 WISP3 ZDHHC14 ZNF283 ZUP1,natural killer cell mediated cytotoxicity|natural killer cell mediated immunity|leukocyte mediated cytotoxicity|cell killing|G protein-coupled receptor signaling pathway,1.213e-07|1.725e-07|1.057e-06|1.432e-05|3.329e-05,0.001914|0.00136|0.005556|0.05648|0.105,49.89|46.05|30.7|11.97|3.063
31,120,0.168,1199.0,95220.0,0.01241,1.0,ABCB10 ADAL ADAMTS7 AP3B2 APBA2 AQP9 ARHGAP11A ARHGAP11B BCL2L10 BMF BNIP2 C15orf53 CALML4 CAPN3 CASC4 CDC42EP5 CELF6 CGNL1 CHRFAM7A CHRM5 CHRNA7 CORO2B CRABP1 CSNK1G1 CSPG4 DAPK2 DEXI DLL4 DMXL2 DUOX2 DUOXA1 DUOXA2 EPB42 FAM227B FBN1 FBXL22 FMN1 FOXB1 FRMD5 GABRA5 GABRG3 GANC GJD2 GLDN GNB5 GOLGA6B GOLGA6D GOLGA8H GOLGA8M GOLGA8R GREM1 HCN2 IGDCC3 INSYN1 ITGA11 KIAA1024 LINGO1 LOXL1 LPCAT4 MAP1A MAP2K1 MAP2K5 MAPKBP1 MEGF11 MYO5A MYO5C NIPA1 NIPA2 NOX5 NPAP1 OCA2 PAK6 PARP6 PIGH PLA2G4D PLA2G4E PLA2G4F PLCB2 PLEKHO2 PPIB PPP1R14D RAB8B RASGRP1 RNF145 RPUSD2 RYR3 SCAMP2 SCAMP5 SCG5 SEMA7A SERINC4 SKOR1 SLC12A1 SLC24A1 SLC27A2 SNURF SNX22 SPINT1 SPPL2A SQOR STRC SYT2 TBC1D21 TERB2 TGM5 TGM7 THAP10 TLN2 TMCO5A TMEM62 TMOD2 TMOD3 TPM1 TRIM69 TYRO3 UBE2Q2L WDR76 WHAMM ZNF280D ZSCAN29,phosphatidylserine acyl-chain remodeling|phosphatidylethanolamine acyl-chain remodeling|heterocycle metabolic process|regulation of postsynaptic membrane potential|cellular nitrogen compound metabolic process,1.499e-05|2.698e-05|3.157e-05|3.714e-05|3.93e-05,0.2364|0.2128|0.166|0.1465|0.124,30.95|26.19|0.1758|10.21|0.2498
32,39,0.2001,148.3,32650.0,0.00451,1.0,ABCB11 ABCB6 ACADL ALPI BBS5 C2orf69 CASP10 CHRND CHRNG COL4A3 COL4A4 COPS7B CPO CRYGA CRYGB CRYGC CRYGD CXCR2 GPBAR1 HOXD8 IHH ILKAP KIF1A MOGAT1 NEU2 PDE6D PRLH RAB17 RELL2 RETREG2 SLC11A1 SNORC TEX44 TFPI TMBIM1 TRAK2 TRIM61 VIL1 WNT10A,visual perception|sensory perception of light stimulus|lens development in camera-type eye|glomerular basement membrane development|iron ion transmembrane transport,5.498e-06|6.091e-06|2.095e-05|0.0003109|0.0004175,0.08673|0.04804|0.1101|1|1,13.62|13.37|25.81|89.16|75.44
