Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
1482,8,0.3041,8.516,6253.0,0.0013570000000000001,0.9996790000000001,ANGPTL4 C10orf82 C1QTNF2 CDHR5 OR5AP2 OR8K1 PCDHGB4 RWDD2A,intermicrovillar adhesion|protein unfolding|homophilic cell adhesion via plasma membrane adhesion molecules|brush border assembly|negative regulation of lipoprotein lipase activity,0.001164|0.001552|0.001813|0.002328|0.002715,1|1|1|1|1,1287|858.1|30.83|514.9|429.1
1483,10,0.3086,13.89,8207.0,0.001685,0.999933,ATP2C2 BIRC7 CD37 CHRD GHR PPFIA3 RANBP17 RHBDF1 RXFP3 SIGLEC10,regulation of natural killer cell apoptotic process|BMP signaling pathway involved in spinal cord dorsal/ventral patterning|negative regulation of inflammatory response to wounding|activation of MAPK activity|regulation of inflammatory response to wounding,0.0009704|0.0009704|0.00194|0.002525|0.002909,1|1|1|1|1,2060|2060|686.5|26.4|411.9
1484,11,0.3073,16.9,9191.0,0.001831,0.999969,CLDN20 HOXD8 PDZD3 PEX11B PPIL6 RAB32 RIMS2 SAC3D1 SUMO3 TSPAN9 ZNF669,regulation of peroxisome size|negative regulation of guanylate cyclase activity|protein localization to membrane|melanosome assembly|spontaneous neurotransmitter secretion,0.002134|0.002134|0.002524|0.003199|0.003199,1|1|1|1|1,624.1|624.1|10.46|374.5|374.5
1485,8,0.3027,8.475,6147.0,0.001373,0.9996790000000001,RECQL RIMKLA RNF135 SAMD5 SEC24A STBD1 ZNF433 ZNF69,glycophagy|free ubiquitin chain polymerization|RIG-I signaling pathway|DNA strand renaturation|ubiquitin recycling,0.001164|0.002715|0.002715|0.00349|0.003877,1|1|1|1|1,1287|429.1|429.1|321.8|286
1486,10,0.3047,13.71,8130.0,0.00168,0.999933,ARHGAP22 BBOF1 FBF1 FMNL2 OR6C65 ORAI2 SAMD9L TMEM132D TMEM88B UBE2O,store-operated calcium entry|motile cilium assembly|cilium assembly|establishment of epithelial cell polarity|cilium organization,0.00436|0.01255|0.01384|0.01543|0.01555,1|1|1|1|1,257.4|82.38|10.9|66.44|10.25
1487,10,0.3004,13.52,7915.0,0.0017010000000000003,0.999933,APOC2 CD22 CD96 FXR1 FXR2 GCNT1 GOT1L1 KY SAXO2 WDR62,"negative regulation of production of molecular mediator of immune response|regulation of filopodium assembly|regulation of alternative mRNA splicing, via spliceosome|negative regulation of gene expression|regulation of mRNA splicing, via spliceosome",0.0001721|0.0002463|0.0003696|0.0008096|0.001106,1|1|1|1|1,105.6|87.64|71.02|8.546|40.38
1488,8,0.3156,8.836,5956.0,0.001477,0.9996790000000001,ACKR3 CNBP SBK2 SLC6A16 SMG8 SMG9 SUSD4 TRIM68,"G-quadruplex DNA formation|nuclear-transcribed mRNA catabolic process, nonsense-mediated decay|positive regulation of mesenchymal stem cell migration|regulation of mesenchymal stem cell migration|regulation of complement activation, alternative pathway",0.0007765|0.0009513|0.001552|0.001552|0.001552,1|1|1|1|1,2574|42.91|858.1|858.1|858.1
1489,24,0.3012,83.14,15630.0,0.005275,1.0,ANAPC13 ANAPC15 ASPM CCT4 CCT5 MAD2L1BP MSTO1 PDCD5 PFDN1 PFDN4 SGO1 SGO2 SKA1 SKA3 SPAG5 TBCA TCP1 TUBA1B TUBA1C TUBB TUBB4B TXNDC9 UBE2C UBE2S,cell division|cell cycle|mitotic cell cycle|biological phase|mitotic cell cycle phase,1.912e-15|4.441e-11|3.02e-10|4.123e-10|4.123e-10,3.016e-11|3.503e-07|1.588e-06|1.626e-06|1.301e-06,22.67|8.643|12.4|26.71|26.71
1490,9,0.309,11.12,7388.0,0.0015,0.9998530000000001,ABHD15 CYP20A1 FOXJ1 KLK12 LOXHD1 PELI1 RPL3L SCEL SGSM2,negative regulation of T cell proliferation|negative regulation of lymphocyte proliferation|negative regulation of mononuclear cell proliferation|negative regulation of NF-kappaB transcription factor activity|negative regulation of leukocyte proliferation,0.0004149|0.0006082|0.0006224|0.0006512|0.0007108,1|1|1|1|1,66.33|54.48|53.84|52.61|50.29
1491,53,0.3001,413.5,42700.0,0.009566,1.0,ADA BCAS4 BPIFA3 BPIFB4 CASS4 CDH22 CNBD2 CPNE1 CTSZ DEFB115 DEFB116 DLGAP4 DUSP15 EPPIN FAM209A FAM209B FAM83C FOXS1 GGT7 GHRH HCK KIAA1755 LBP MAP1LC3A MTRNR2L3 MYH7B MYLK2 NDFIP1 NOL4L NPBWR2 OCSTAMP OPRL1 PMEPA1 R3HDML RBM38 RBPJL RIPOR3 SLC12A5 SLC13A3 SLC2A4RG SNTA1 STX16 TFAP2C TLDC2 TM9SF4 VSTM2L WFDC11 WFDC6 WFDC8 WISP2 XKR7 ZGPAT ZNF341,"negative regulation of molecular function|opioid receptor signaling pathway|regulation of behavior|regulation of circadian sleep/wake cycle, sleep|organic substance metabolic process",0.0001424|0.000404|0.0007632|0.001035|0.001484,1|1|1|1|1,3.72|79.21|17.47|46.6|0.4525
1492,9,0.3057,11.01,7243.0,0.0015140000000000002,0.9998530000000001,ACO1 CACNA1G HIPK3 HUS1B KRT32 KRT36 MAMDC4 NUTM2G SDCCAG8,response to nickel cation|cornification|meiotic DNA integrity checkpoint|response to iron(II) ion|citrate metabolic process,0.0008734|0.001084|0.00131|0.002618|0.002618,1|1|1|1|1,2288|40.5|1144|457.7|457.7
1493,9,0.3095,11.14,7273.0,0.001526,0.9998530000000001,HHLA2 HUS1B INHBB INSC NOD1 POU5F2 SDK1 SLC22A2 WDSUB1,cellular response to peptide|activation of cysteine-type endopeptidase activity involved in apoptotic process|response to organonitrogen compound|positive regulation of glucosylceramide catabolic process|regulation of glucosylceramide catabolic process,0.0004778|0.0008858|0.0009186|0.0009704|0.0009704,1|1|1|1|1,18.5|45.26|8.263|2060|2060
1494,10,0.3136,14.11,8145.0,0.001726,0.999933,CX3CR1 FAM71A NAV3 NFASC PLA2G6 PLAC8L1 RAPGEF5 SEC16B TFAP2E TMEM262,"multiple spine synapse organization, single dendrite|multiple spine synapse organization|memory|negative regulation of hippocampal neuron apoptotic process|phosphatidylethanolamine catabolic process",0.0009704|0.0009704|0.001396|0.001455|0.00194,1|1|1|1|1,2060|2060|35.82|1030|686.5
1495,11,0.3034,16.69,8947.0,0.001857,0.999969,ADORA2B CXCL11 IL36RN LGI2 NANP PDIA5 PSD3 SELENOO TTC3 UBOX5 UGT1A8,N-acetylneuraminate biosynthetic process|protein nucleotidylation|protein adenylylation|N-acetylglucosamine biosynthetic process|glucosamine-containing compound biosynthetic process,0.001067|0.001601|0.001601|0.001601|0.001601,1|1|1|1|1,1872|936.1|936.1|936.1|936.1
1496,8,0.3261,9.132,6288.0,0.0014470000000000002,0.9996790000000001,C4orf47 FRMD8 GSTZ1 GULP1 PYROXD2 SELPLG TNFAIP3 TRHDE,negative regulation of toll-like receptor 5 signaling pathway|regulation of toll-like receptor 5 signaling pathway|negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway|negative regulation of toll-like receptor 3 signaling pathway|negative regulation of CD40 signaling pathway,0.0007765|0.0007765|0.0007765|0.001164|0.001164,1|1|1|1|1,2574|2574|2574|1287|1287
1497,9,0.3032,10.92,7347.0,0.00148,0.9998530000000001,HEATR5B NCEH1 NT5C1A PPP3R1 SERPINA5 SLC22A3 STK19 STRN TRAF3IP3,dephosphorylation|epinephrine uptake|seminal vesicle development|histamine uptake|epinephrine transport,0.0002989|0.00131|0.00131|0.001746|0.002182,1|1|1|1|1,21.45|1144|1144|762.8|572.1
1498,12,0.3058,20.18,9043.0,0.002221,0.999986,B3GNT4 C11orf53 COLCA2 IDE POU2F3 SF3B6 SOX4 STAM2 STMN2 TFAP2B TP73 ZNRF4,sympathetic nervous system development|aorta morphogenesis|autonomic nervous system development|aorta development|kidney development,7.812e-05|0.0001432|0.0003601|0.0004374|0.0005091,1|1|1|1|1,163.5|118.4|73.03|66.01|18.45
1499,10,0.3016,13.57,8005.0,0.0016879999999999998,0.999933,CNBD2 DAAM2 EPB41L4B ERGIC3 FOLH1 NOX4 RGS9 SGK2 WDR17 ZNF639,positive regulation of transporter activity|regulation of calcium ion export across plasma membrane|C-terminal protein deglutamylation|positive regulation of NMDA glutamate receptor activity|alpha-amino acid metabolic process,0.00142|0.001455|0.002909|0.003877|0.003891,1|1|1|1|1,35.51|1030|411.9|294.2|21.12
1500,24,0.303,83.64,20150.0,0.004124,1.0,ADGRV1 ANKRD55 ARSB BHMT BHMT2 CD180 CDH12 DMGDH ERAP2 ERBIN F2R F2RL1 F2RL2 FST GAPT GZMK ITGA1 ITGA2 NDUFS4 RAB3C RNF138 SGTB TMEM171 TRIM23,thrombin-activated receptor signaling pathway|positive regulation of Ras protein signal transduction|positive regulation of small GTPase mediated signal transduction|positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway|positive regulation of Rho protein signal transduction,3.027e-07|2.212e-06|3.083e-06|9.646e-06|1.049e-05,0.004775|0.01744|0.01621|0.03804|0.03309,286|44.58|40.86|78.01|75.72
1501,10,0.3155,14.2,8313.0,0.0017010000000000003,0.999933,ABHD4 FABP7 FAM178B FAM217A FUCA1 FYTTD1 SH2B3 SUCLG2 UNC93A ZNF362,lipid catabolic process|negative regulation of Kit signaling pathway|regulation of Kit signaling pathway|monocyte homeostasis|thrombopoietin-mediated signaling pathway,0.0003637|0.0009704|0.0009704|0.001455|0.002909,1|1|1|1|1,20.32|2060|2060|1030|411.9
1502,10,0.3183,14.32,7897.0,0.0018059999999999999,0.999933,ART4 CFAP44 DRD3 ENO2 LCORL LRBA OXR1 RAD51AP1 SH2D3A TLR10,"protein ADP-ribosylation|positive regulation of nuclear division|toll-like receptor 10 signaling pathway|negative regulation of sodium:proton antiporter activity|musculoskeletal movement, spinal reflex action",0.0001195|0.000436|0.001067|0.001601|0.001601,1|1|1|1|1,129.1|65.69|1872|936.1|936.1
1503,10,0.3136,14.11,8214.0,0.0017109999999999998,0.999933,DDX60 GPNMB KIF4B NEURL4 PLD3 SH3YL1 TBC1D8 UBXN1 USP53 WFIKKN2,negative regulation of protein K48-linked deubiquitination|negative regulation of ubiquitin-specific protease activity|regulation of protein K48-linked deubiquitination|negative regulation of protein deubiquitination|positive regulation of MDA-5 signaling pathway,0.001455|0.001455|0.00194|0.002424|0.002424,1|1|1|1|1,1030|1030|686.5|514.9|514.9
1504,11,0.3006,16.53,9180.0,0.0017929999999999999,0.999969,ACAD10 C1orf131 CTNNAL1 KBTBD4 MAB21L1 ORMDL3 RNF10 SHANK1 SLC17A8 TECTA TTC9C,determination of affect|negative regulation of serine C-palmitoyltransferase activity|regulation of nervous system process|sensory processing|habituation,0.001067|0.001067|0.00263|0.002667|0.002667,1|1|1|1|1,1872|1872|26|468.1|468.1
1505,10,0.3124,14.06,8273.0,0.0016920000000000001,0.999933,ABLIM1 CCNI2 ESR2 HOGA1 LGALS3 OSR2 PI16 PLAGL1 SHCBP1L ZNF782,oxalate metabolic process|male meiosis cytokinesis|negative regulation of immunological synapse formation|positive regulation of transcription by RNA polymerase II|negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0.0009704|0.0009704|0.001455|0.001867|0.00194,1|1|1|1|1,2060|2060|1030|6.831|686.5
1506,10,0.3013,13.56,7980.0,0.0016920000000000001,0.999933,C18orf54 C1orf210 CLDN1 FOXF1 IGDCC4 MC4R RTP5 SHISA2 SKOR1 TTLL3,right lung morphogenesis|embryonic ectodermal digestive tract morphogenesis|ectodermal digestive tract morphogenesis|lateral mesodermal cell differentiation|xenobiotic transport across blood-nerve barrier,0.001067|0.001067|0.001067|0.001067|0.001067,1|1|1|1|1,1872|1872|1872|1872|1872
1507,9,0.3002,10.81,7161.0,0.001503,0.9998530000000001,C1QTNF5 C9orf16 CACNB1 FJX1 HBEGF LDLRAD3 LRRC75A PROX1 SHISA6,retina morphogenesis in camera-type eye|positive regulation of forebrain neuron differentiation|hepatocyte cell migration|acinar cell differentiation|negative regulation of elastin biosynthetic process,0.0003267|0.0008734|0.0008734|0.0008734|0.0008734,1|1|1|1|1,75.03|2288|2288|2288|2288
1508,9,0.307,11.05,7292.0,0.00151,0.9998530000000001,ALDH1L2 ANO4 CCDC166 CIC KCNV1 OPN1SW SHKBP1 TMEM233 WNT9A,10-formyltetrahydrofolate catabolic process|folic acid-containing compound catabolic process|pteridine-containing compound catabolic process|calcium activated galactosylceramide scrambling|calcium activated phosphatidylserine scrambling,0.00131|0.001746|0.001746|0.002182|0.002182,1|1|1|1|1,1144|762.8|762.8|572.1|572.1
1509,9,0.3032,10.92,7266.0,0.0014960000000000002,0.9998530000000001,ADCY8 FAM83B GSDMC LCLAT1 MBNL2 SIDT2 TMEM45A TTC39A ZNF106,regulation of insulin secretion involved in cellular response to glucose stimulus|response to glucose|response to hexose|glucose mediated signaling pathway|sugar mediated signaling pathway,0.0003267|0.001599|0.001738|0.001746|0.001746,1|1|1|1|1,75.03|33.16|31.78|762.8|762.8
1510,13,0.3012,23.5,10680.0,0.0021899999999999997,0.999993,BBS5 CRYGA CRYGB CRYGC CRYGD GNG8 GRB14 GUCA1C HIBCH KCNN2 PRLH SCN2A SIL1,visual perception|sensory perception of light stimulus|lens development in camera-type eye|nervous system process|system process,4.08e-09|4.541e-09|2.046e-07|1.388e-05|1.626e-05,6.437e-05|3.582e-05|0.001076|0.05475|0.05129,40.86|40.12|77.42|7.462|5.769
1511,10,0.3075,13.84,8264.0,0.001667,0.999933,ADM ARHGEF37 HTRA3 IRX3 MAMDC4 PACS2 RUBCNL SIRPB2 SLC25A38 VAX1,glycine import into mitochondrion|autophagosome-endosome fusion|positive regulation of progesterone biosynthetic process|embryonic epithelial tube formation|epithelial tube formation,0.001067|0.001067|0.001601|0.001937|0.002189,1|1|1|1|1,1872|1872|936.1|30.44|28.58
1512,9,0.3038,10.94,6973.0,0.001562,0.9998530000000001,ABCC4 CACNA1E CD14 EHBP1L1 HOOK2 LRRIQ4 LY6G6D SLC13A4 TRMT10B,cAMP transport|cyclic nucleotide transport|platelet degranulation|cellular response to triacyl bacterial lipopeptide|response to triacyl bacterial lipopeptide,0.0009704|0.001455|0.00172|0.00194|0.00194,1|1|1|1|1,2060|1030|32.18|686.5|686.5
1513,10,0.3086,13.89,8098.0,0.0017079999999999999,0.999933,CEP162 CRHBP PSMC4 RPL5 SEC22C SEC61G SIX3 SLC15A2 TMEM25 TRABD2A,negative regulation of corticotropin secretion|negative regulation of corticotropin-releasing hormone receptor activity|regulation of corticotropin-releasing hormone receptor activity|neuroblast migration|localization,0.0009704|0.0009704|0.0009704|0.0009704|0.001015,1|1|1|1|1,2060|2060|2060|2060|2.837
1514,10,0.3006,13.53,8265.0,0.0016300000000000002,0.999933,FAM174B GNGT2 GUCA1C ITGBL1 RIT2 RSRC1 SCAF1 SLC16A5 SPATA4 TPCN2,receptor-mediated endocytosis of virus by host cell|regulation of Cdc42 protein signal transduction|endocytosis involved in viral entry into host cell|positive regulation of guanylate cyclase activity|regulation of guanylate cyclase activity,0.003877|0.003877|0.003877|0.004844|0.006293,1|1|1|1|1,294.2|294.2|294.2|228.8|171.6
1515,10,0.3063,13.78,8168.0,0.0016809999999999998,0.999933,C6orf48 ERAP1 FGF18 LHFPL5 NEK10 PATE3 PXT1 SLC23A1 TRIM4 ZFP14,transepithelial L-ascorbic acid transport|L-ascorbic acid transmembrane transport|L-ascorbic acid metabolic process|vitamin transmembrane transport|transepithelial transport,1.271e-06|1.271e-06|1.649e-05|3.609e-05|7.96e-05,0.02005|0.01003|0.0867|0.1423|0.2511,2060|2060|374.5|242.3|158.4
1516,9,0.308,11.09,7345.0,0.001504,0.9998530000000001,ARHGAP22 ERN2 IL12A LYZL6 PDZD8 POGLUT1 RAB34 SLC25A27 SLC28A1,mitochondrial calcium ion homeostasis|cytidine transport|cell cycle arrest|membrane fusion|negative regulation of mitochondrial calcium ion concentration,6.374e-05|0.0008734|0.001738|0.001857|0.002182,1|1|1|1|1,176|2288|31.78|30.72|572.1
1517,32,0.3012,149.4,25340.0,0.0058460000000000005,1.0,ABCA2 AK8 C9orf16 CEL CERCAM DPP7 ECPAS ENTPD2 ENTR1 FAM69B FBXW5 GBGT1 GLT6D1 LCN1 LCN10 LCN15 LCN6 LCN8 NPDC1 NTMT1 OR1N2 PHPT1 RNF224 SARDH STPG3 TOR1B TUBB4B UAP1L1 USP20 ZBTB6 ZNF782 ZNF79,lipid glycosylation|N-terminal peptidyl-proline methylation|N-terminal peptidyl-serine methylation|N-terminal peptidyl-serine dimethylation|N-terminal peptidyl-serine trimethylation,0.0002097|0.0031|0.0031|0.0031|0.0031,1|1|1|1|1,107.3|643.6|643.6|643.6|643.6
1518,9,0.3019,10.87,7293.0,0.001484,0.9998530000000001,BNIPL CSAD GPR26 KRT7 SLC26A11 SLITRK6 STPG3 ZNF420 ZNF576,L-cysteine catabolic process to taurine|L-cysteine catabolic process to hypotaurine|linear vestibuloocular reflex|taurine biosynthetic process|alkanesulfonate biosynthetic process,0.0009704|0.0009704|0.0009704|0.001455|0.001455,1|1|1|1|1,2060|2060|2060|1030|1030
1519,14,0.3097,28.18,9361.0,0.002993,0.9999969999999999,ACIN1 BCAS2 CCNL1 CDK11A CTNNBL1 MMP23B PAXBP1 PNISR PPP1R8 PRPF19 SAP30BP SF3A3 SNRPA WBP11,"RNA splicing|mRNA processing|RNA processing|mRNA metabolic process|mRNA splicing, via spliceosome",1.437e-10|5.537e-10|2.98e-09|9.068e-09|4.741e-08,2.267e-06|4.367e-06|1.567e-05|3.576e-05|0.0001496,26.99|22.69|13.39|15.83|27.28
1520,8,0.3097,8.673,6095.0,0.001417,0.9996790000000001,CPA6 CYB5R2 GDNF NKX6-2 NSMAF SLC28A3 ZBTB48 ZDHHC4,postganglionic parasympathetic fiber development|regulation of semaphorin-plexin signaling pathway|positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis|positive regulation of ureteric bud formation|regulation of ureteric bud formation,0.001164|0.001552|0.00194|0.00194|0.00194,1|1|1|1|1,1287|858.1|643.6|643.6|643.6
1521,9,0.3141,11.31,7339.0,0.001535,0.9998530000000001,AMN AQP8 DEGS2 GRN HS3ST4 OR2AG1 SLC2A9 SMIM2 TMEM204,positive regulation of lysosome organization|sphinganine metabolic process|positive regulation of inflammatory response to wounding|negative regulation of neutrophil activation|microglial cell activation involved in immune response,0.0008734|0.00131|0.00131|0.001746|0.002182,1|1|1|1|1,2288|1144|1144|762.8|572.1
1522,11,0.3022,16.62,8866.0,0.001866,0.999969,BNC2 C16orf71 COL9A1 CTGF GPER1 LRMP MESP2 SLC35D3 SPINK6 ST6GALNAC6 ZFHX4,nuclear fragmentation involved in apoptotic nuclear change|positive regulation of cardiac vascular smooth muscle cell differentiation|regulation of cardiac vascular smooth muscle cell differentiation|UDP-N-acetylgalactosamine transmembrane transport|UDP-glucuronic acid transmembrane transport,0.0009704|0.001455|0.00194|0.00194|0.00194,1|1|1|1|1,2060|1030|686.5|686.5|686.5
1523,32,0.3004,149.0,21320.0,0.006919,1.0,BUB3 C1orf109 DAD1 DBR1 DHX33 DPAGT1 EIF6 FARSB HIST2H2AC HSPE1 IMP3 MYBBP1A OSGEP PAK1IP1 POP5 RPL11 RPL12 RPL13 RPL17 RPL37 RPL4 RPLP2 RPP21 RPP30 RPP40 RPS13 SPATA5L1 THG1L TIMM10 TRMT112 UTP4 WDR18,ncRNA metabolic process|ribosome biogenesis|ncRNA processing|rRNA processing|rRNA metabolic process,1.406e-22|2.324e-22|3.185e-22|2.353e-20|4.045e-20,2.217e-18|1.833e-18|1.674e-18|9.279e-17|1.276e-16,23.65|32.96|26.82|37.13|35.76
1524,40,0.3014,235.1,30500.0,0.007629,1.0,ABHD16A AIF1 ATAT1 BTN2A1 BTN2A2 C6orf48 CFB CLIC1 GPX6 HIST1H1T HLA-A HLA-DMB HLA-DPB1 HLA-F HLA-G HSPA1L LY6G6F MICB MPIG6B MSH5 NCR3 NEU1 NUDT3 OR14J1 OR2B6 OR2J2 OR2J3 PPT2 PSORS1C2 SLC17A4 STK19 TAP1 TAPBP TNXB TRIM10 TRIM26 ZKSCAN4 ZNF184 ZSCAN16 ZSCAN31,antigen processing and presentation of endogenous peptide antigen via MHC class I|antigen processing and presentation of endogenous peptide antigen|antigen processing and presentation of endogenous antigen|antigen processing and presentation of exogenous peptide antigen|antigen processing and presentation of exogenous antigen,6.177e-10|9.94e-10|3.933e-09|7.219e-08|9.643e-08,9.743e-06|7.84e-06|2.068e-05|0.0002847|0.0003042,147.7|132.2|96.6|19.75|18.9
1525,35,0.3018,179.6,28950.0,0.006151,1.0,AARD C8orf76 CA2 CNGB3 COL14A1 COLEC10 ENPP2 FAM83A FAM84B FBXO32 FOXH1 GNPNAT1 GSDMC HSD17B4 KCNQ3 KLHL38 LYPD2 MCMDC2 MTSS1 NETO2 NOV PLEC PMP2 RGS22 RNF139 RRM2B SLC22A4 SLC30A8 TG TRMT12 WDYHV1 WISP1 ZHX2 ZNF250 ZNF707,cellular response to fluid shear stress|response to fluid shear stress|response to zinc ion|positive regulation of dipeptide transport|positive regulation of oligopeptide transport,0.0005515|0.001603|0.005078|0.005226|0.005226,1|1|1|1|1,63.56|35.76|19.39|286|286
1526,10,0.3129,14.08,8516.0,0.0016469999999999998,0.999933,AMIGO3 ARL6IP5 CNST GPR162 IL22RA1 ITPR1 NEURL1 NRXN2 SLC6A20 TTLL3,amino acid import across plasma membrane|amino acid import|L-alpha-amino acid transmembrane transport|L-amino acid transport|axoneme assembly,0.0001251|0.0001894|0.0003454|0.0003947|0.0006565,1|1|1|1|1,124.8|100.5|73.55|68.65|52.81
1527,36,0.3002,189.1,29990.0,0.00625,1.0,AARD C8orf76 CA1 CA13 CA2 CA3 CNGB3 COL14A1 COLEC10 CSMD3 CYP7A1 ENPP2 FAM135B FBXO32 GNPNAT1 GSDMC KLHL38 MCMDC2 MTSS1 NETO2 NOV PKIA PLEC PMP2 PRSS55 RNF139 RRM2B SLC22A4 SLC30A8 TMEM69 TRHR TRMT12 TRPA1 WDYHV1 WISP1 ZHX2,one-carbon metabolic process|bicarbonate transport|organic anion transport|cellular response to fluid shear stress|response to fluid shear stress,1.146e-06|1.51e-06|0.000405|0.0006145|0.001785,0.01808|0.01191|1|1|1,55.59|51.62|7.97|60.22|33.87
1528,10,0.3036,13.66,8074.0,0.001685,0.999933,CCDC140 CFC1 CYTH3 ISLR LYG1 MRPL30 PLCE1 SCN1A SLC9A9 VWA3B,cell wall macromolecule catabolic process|sodium ion transmembrane transport|cell wall organization or biogenesis|cell wall macromolecule metabolic process|sodium ion transport,0.001455|0.001517|0.00194|0.00194|0.003121,1|1|1|1|1,1030|34.33|686.5|686.5|23.67
1529,10,0.3007,13.53,8157.0,0.001652,0.999933,FLVCR2 GAS6 KCNIP1 MARCH2 NOX4 SLC36A4 SLCO3A1 TYR VWF ZNF782,transmembrane transport|positive regulation of protein tyrosine kinase activity|cation transport|response to vitamin|regulation of protein tyrosine kinase activity,0.0001892|0.0004075|0.0004518|0.0008299|0.0009434,1|1|1|1|1,7.97|67.52|9.973|46.81|43.82
1530,12,0.3106,20.5,10340.0,0.001975,0.999986,F13B HESX1 KCNK18 NRL PCTP PEAK1 RSPO4 RUBCN SLC49A3 SLIT3 SPO11 THPO,gonad development|development of primary sexual characteristics|sex differentiation|female gonad development|development of primary female sexual characteristics,0.0002205|0.0002394|0.0004339|0.001237|0.001375,1|1|1|1|1,24.64|23.95|19.5|38.57|36.52
1531,18,0.3098,47.4,11440.0,0.004115,1.0,ATM BRAP C16orf72 CDKN1A CHEK2 DCLRE1B FDXR MDM2 MDM4 PLAA PPM1D PPM1G SLTM TP53 UBC UBE2D3 USP14 USP28,"signal transduction by p53 class mediator|DNA damage response, signal transduction by p53 class mediator|cell cycle checkpoint|signal transduction in response to DNA damage|cellular response to DNA damage stimulus",1.111e-13|8.294e-13|4.167e-12|4.546e-12|1.556e-11,1.753e-09|6.542e-09|2.191e-08|1.793e-08|4.909e-08,73.49|96.05|45.88|74.39|15.15
1532,9,0.3201,11.52,5757.0,0.0019920000000000003,0.9998530000000001,CASC3 CDK4 CDK6 CNBP SMG5 SMG6 SMG7 SMG8 SMG9,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay|nuclear-transcribed mRNA catabolic process|mRNA catabolic process|RNA catabolic process|nucleobase-containing compound catabolic process",3.838e-12|6.757e-11|1.196e-10|2.569e-10|3.082e-09,6.054e-08|5.33e-07|6.287e-07|1.013e-06|9.722e-06,114.4|70.05|63.56|55.81|36.61
1533,9,0.3117,11.22,7291.0,0.001533,0.9998530000000001,ACTL9 ALKAL2 CD302 CYTH3 DNAJB2 ISLR PUSL1 SMIM24 SOCS2,positive regulation of ERK5 cascade|regulation of ERK5 cascade|negative regulation of protein deubiquitination|tRNA pseudouridine synthesis|regulation of chaperone-mediated protein folding,0.00131|0.00131|0.002182|0.002618|0.002618,1|1|1|1|1,1144|1144|572.1|457.7|457.7
1534,8,0.3041,8.515,6373.0,0.0013310000000000002,0.9996790000000001,ANXA5 ATAD3C CALML6 LRRC25 SMIM4 THEGL VIM ZDHHC3,lipoprotein localization to membrane|positive regulation of receptor localization to synapse|TRAIL-activated apoptotic signaling pathway|protein localization to photoreceptor outer segment|Bergmann glial cell differentiation,0.0007765|0.00194|0.002715|0.002715|0.00349,1|1|1|1|1,2574|643.6|429.1|429.1|321.8
1535,8,0.3128,8.76,6404.0,0.001362,0.9996790000000001,AKAP12 GFOD1 LRRN4CL PELI1 SGSM2 SMIM8 TXLNB UST,positive regulation of hepatic stellate cell migration|positive regulation of oligodendrocyte apoptotic process|hepatic stellate cell activation|regulation of hepatic stellate cell migration|regulation of oligodendrocyte apoptotic process,0.0007765|0.0007765|0.001164|0.001164|0.001164,1|1|1|1|1,2574|2574|1287|1287|1287
1536,9,0.3039,10.94,7288.0,0.001495,0.9998530000000001,ARHGEF25 CUL7 DOPEY2 GPR171 HEPACAM HSD17B8 IFT80 SNAP91 UTS2R,articular cartilage development|osteoblast proliferation|receptor localization to non-motile cilium|negative regulation of non-canonical Wnt signaling pathway|bone mineralization involved in bone maturation,0.001552|0.002328|0.002328|0.002715|0.003103,1|1|1|1|1,858.1|514.9|514.9|429.1|367.8
1537,11,0.3148,17.31,8976.0,0.0019199999999999998,0.999969,ALS2CR12 CEP41 ERVV-2 FMO2 IZUMO2 MPP7 OR1Q1 SH3GLB2 SNPH TMEM79 ZBTB26,drug metabolic process|cuticle development|oxygen metabolic process|protein localization to adherens junction|NADPH oxidation,0.0004076|0.002521|0.002521|0.003779|0.004408,1|1|1|1|1,68.88|528.1|528.1|316.8|264
1538,19,0.3058,52.3,13570.0,0.0038280000000000002,1.0,HEXIM1 LARP7 LSM2 LSM3 LSM4 LSM5 LSM6 LSM7 LSM8 MEPCE METTL16 MPHOSPH10 RBM28 SNRNP27 TMCO6 TNPO3 USB1 VARS ZNF511,"RNA splicing|RNA processing|RNA metabolic process|exonucleolytic catabolism of deadenylated mRNA|nuclear-transcribed mRNA catabolic process, exonucleolytic",1.885e-16|6.77e-14|6.873e-14|8.165e-13|1.124e-12,2.974e-12|5.339e-10|3.614e-10|3.22e-09|3.546e-09,31.96|15.27|10.17|197.1|185.8
